"sensor_id","id_collar","accel_x","accel_y","accel_z","gyro_x","gyro_y","gyro_z","temp","bateria","fecha","vaca_id","nombre_vaca","raza","codigo_identificacion","peso","sexo","fecha_nacimiento","estado_vaca","collar_id","collar_codigo","collar_fecha_registro","asignacion_inicio","asignacion_fin"
"366","1","-7.18","-6.17","-2.07","-0.09","-0.01","-0.02","18.82","3.85","2025-07-13 23:53:17","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"365","1","-7.15","-6.23","-1.98","-0.11","-0.02","-0.02","18.76","3.85","2025-07-13 23:53:11","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"364","1","-7.12","-6.23","-2.08","-0.09","-0.01","-0.02","18.72","3.85","2025-07-13 23:53:06","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"363","1","-7.15","-6.24","-2.07","-0.09","-0.01","-0.02","18.69","3.85","2025-07-13 23:53:01","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"362","1","-7.13","-6.24","-2.09","-0.09","-0.01","-0.02","18.63","3.85","2025-07-13 23:52:56","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"361","1","-7.13","-6.23","-2.05","-0.09","-0.01","-0.02","18.56","3.85","2025-07-13 23:52:50","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"360","1","-7.12","-6.22","-2.08","-0.09","-0.01","-0.02","18.5","3.85","2025-07-13 23:52:45","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"359","1","-7.13","-6.24","-2.07","-0.09","-0.01","-0.02","18.43","3.85","2025-07-13 23:52:40","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"358","1","-7.13","-6.22","-2.08","-0.09","-0.01","-0.02","18.37","3.85","2025-07-13 23:52:35","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"357","1","-7.15","-6.23","-2.01","-0.09","-0.01","-0.02","18.29","3.85","2025-07-13 23:52:30","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"356","1","-7.13","-6.24","-2.09","-0.09","-0.01","-0.02","18.22","3.85","2025-07-13 23:52:25","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"355","1","-7.14","-6.23","-2.09","-0.09","-0.01","-0.02","18.13","3.85","2025-07-13 23:52:19","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"354","1","-7.15","-6.26","-2.07","-0.09","-0.01","-0.02","17.98","3.85","2025-07-13 23:52:14","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"353","1","-5.58","-4.89","-1.63","-0.09","-0.01","-0.02","17.5","3.85","2025-07-13 23:52:09","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"352","1","-7.21","-6.06","-2.39","-0.09","-0.01","-0.02","18.25","3.85","2025-07-13 21:24:53","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"351","1","-7.26","-6.06","-2.34","-0.1","-0.01","-0.02","18.2","3.85","2025-07-13 21:24:48","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"350","1","-7.24","-6.04","-2.33","-0.09","-0.01","-0.02","18.22","3.85","2025-07-13 21:24:42","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"349","1","-7.21","-6.05","-2.35","-0.09","-0.01","-0.02","18.17","3.85","2025-07-13 21:24:37","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"348","1","-7.21","-6.06","-2.37","-0.09","-0.01","-0.02","18.14","3.85","2025-07-13 21:24:32","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"347","1","-7.22","-6.05","-2.37","-0.09","-0.01","-0.02","18.1","3.85","2025-07-13 21:24:26","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"346","1","-7.22","-6.09","-2.35","-0.09","-0.01","-0.02","18.08","3.85","2025-07-13 21:24:21","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"345","1","-7.24","-6.05","-2.33","-0.08","-0.01","-0.02","18.04","3.85","2025-07-13 21:24:16","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"344","1","-7.21","-6.06","-2.36","-0.1","-0.01","-0.02","18.02","3.85","2025-07-13 21:24:11","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"343","1","-7.21","-6.09","-2.4","-0.1","-0.01","-0.02","18.01","3.85","2025-07-13 21:24:06","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"342","1","-7.22","-6.04","-2.39","-0.09","-0.01","-0.02","17.99","3.85","2025-07-13 21:24:00","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"341","1","-7.21","-6.05","-2.34","-0.09","-0.01","-0.02","17.94","3.85","2025-07-13 21:23:55","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"340","1","-7.21","-6.05","-2.35","-0.09","-0.01","-0.02","17.91","3.85","2025-07-13 21:23:50","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"339","1","-7.22","-6.05","-2.35","-0.09","-0.01","-0.02","17.91","3.85","2025-07-13 21:23:45","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"338","1","-7.2","-6.07","-2.35","-0.09","-0.01","-0.02","17.86","3.85","2025-07-13 21:23:39","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"337","1","-7.22","-6.03","-2.36","-0.09","-0.01","-0.02","17.82","3.85","2025-07-13 21:23:34","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"336","1","-7.21","-6.04","-2.34","-0.09","-0.01","-0.02","17.79","3.85","2025-07-13 21:23:29","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"335","1","-7.2","-6.05","-2.39","-0.08","-0.01","-0.02","17.75","3.85","2025-07-13 21:23:24","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"334","1","-7.24","-6.05","-2.36","-0.09","-0.01","-0.02","17.7","3.85","2025-07-13 21:23:19","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"333","1","-7.21","-6.04","-2.34","-0.09","-0.01","-0.02","17.66","3.85","2025-07-13 21:23:13","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"332","1","-7.21","-6.05","-2.34","-0.09","-0.01","-0.03","17.61","3.85","2025-07-13 21:23:08","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"331","1","-7.2","-6.05","-2.37","-0.09","-0.01","-0.02","17.57","3.85","2025-07-13 21:23:03","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"330","1","-7.24","-6.03","-2.37","-0.09","-0.01","-0.02","17.52","3.85","2025-07-13 21:22:57","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"329","1","-7.21","-6.06","-2.33","-0.1","-0.01","-0.02","17.49","3.85","2025-07-13 21:22:52","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"328","1","-7.2","-6.05","-2.33","-0.09","-0.01","-0.02","17.45","3.85","2025-07-13 21:22:47","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"327","1","-7.21","-6.04","-2.36","-0.09","-0.01","-0.02","17.42","3.85","2025-07-13 21:22:42","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"326","1","-7.21","-6.05","-2.36","-0.09","-0.01","-0.02","17.36","3.85","2025-07-13 21:22:36","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"325","1","-7.2","-6.05","-2.36","-0.09","-0.01","-0.02","17.3","3.85","2025-07-13 21:22:31","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"324","1","-7.22","-6.05","-2.36","-0.09","-0.01","-0.02","17.27","3.85","2025-07-13 21:22:26","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"323","1","-7.23","-6.02","-2.34","-0.09","-0.01","-0.02","17.21","3.85","2025-07-13 21:22:21","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"322","1","-7.22","-6.05","-2.34","-0.09","-0.01","-0.02","17.17","3.85","2025-07-13 21:22:16","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"321","1","-7.21","-6.02","-2.38","-0.09","-0.01","-0.02","17.1","3.85","2025-07-13 21:22:10","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"320","1","-7.2","-6.04","-2.34","-0.09","-0.01","-0.02","17.05","3.85","2025-07-13 21:22:05","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"319","1","-7.22","-6.04","-2.36","-0.09","-0.01","-0.02","16.99","3.85","2025-07-13 21:22:00","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"318","1","-7.2","-6.04","-2.36","-0.09","-0.01","-0.02","16.93","3.85","2025-07-13 21:21:54","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"317","1","-7.22","-6.05","-2.35","-0.09","-0.01","-0.02","16.84","3.85","2025-07-13 21:21:49","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"316","1","-7.2","-6.04","-2.32","-0.1","-0.01","-0.02","16.79","3.85","2025-07-13 21:21:44","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"315","1","-7.21","-6.05","-2.33","-0.09","-0.01","-0.02","16.73","3.85","2025-07-13 21:21:39","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"314","1","-7.23","-6.06","-2.31","-0.09","-0.01","-0.02","16.66","3.85","2025-07-13 21:21:34","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"313","1","-7.21","-6.03","-2.34","-0.09","-0.01","-0.02","16.58","3.85","2025-07-13 21:21:28","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"312","1","-7.21","-6.04","-2.3","-0.09","-0.01","-0.02","16.49","3.85","2025-07-13 21:21:23","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"311","1","-7.23","-6.06","-2.32","-0.09","-0.01","-0.02","16.42","3.85","2025-07-13 21:21:17","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"310","1","-7.23","-6.05","-2.33","-0.09","-0.01","-0.02","16.29","3.85","2025-07-13 21:21:13","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"309","1","-7.26","-6.08","-2.34","-0.1","-0.02","-0.02","16.18","3.85","2025-07-13 21:21:07","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"308","1","-7.22","-6.13","-2.3","-0.81","-0.56","-0.22","16.03","3.85","2025-07-13 21:21:02","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"307","1","-5.51","-4.98","-1.75","-0.1","-0.01","-0.02","15.52","3.85","2025-07-13 21:20:57","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"306","1","-7.44","-5.93","-1.85","-0.09","-0.01","-0.02","19.18","3.85","2025-07-13 12:13:16","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"305","1","-7.39","-5.93","-1.92","-0.09","-0.01","-0.02","19.17","3.85","2025-07-13 12:13:11","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"304","1","-7.42","-5.91","-1.87","-0.09","-0.01","-0.02","19.17","3.85","2025-07-13 12:13:05","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"303","1","-7.46","-5.9","-1.87","-0.1","-0.01","-0.02","19.17","3.85","2025-07-13 12:13:00","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"302","1","-7.42","-5.93","-1.85","-0.09","-0.01","-0.02","19.17","3.85","2025-07-13 12:12:55","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"301","1","-7.42","-5.93","-1.88","-0.09","-0.01","-0.02","19.16","3.85","2025-07-13 12:12:52","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"300","1","-7.44","-5.89","-1.87","-0.1","-0.01","-0.03","19.17","3.85","2025-07-13 12:12:44","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"299","1","-7.42","-5.92","-1.88","-0.09","-0.01","-0.02","19.16","3.85","2025-07-13 12:12:39","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"298","1","-7.43","-5.92","-1.87","-0.09","-0.01","-0.02","19.15","3.85","2025-07-13 12:12:34","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"297","1","-7.39","-5.94","-1.87","-0.1","-0.01","-0.03","19.18","3.85","2025-07-13 12:12:28","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"296","1","-7.42","-5.92","-1.85","-0.09","-0.01","-0.02","19.17","3.85","2025-07-13 12:12:23","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"295","1","-7.42","-5.93","-1.86","-0.09","-0.01","-0.02","19.15","3.85","2025-07-13 12:12:18","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"294","1","-7.41","-5.94","-1.88","-0.09","-0.01","-0.02","19.18","3.85","2025-07-13 12:12:13","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"293","1","-7.42","-5.91","-1.86","-0.09","-0.01","-0.02","19.16","3.85","2025-07-13 12:12:08","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"292","1","-7.4","-5.93","-1.88","-0.09","-0.01","-0.02","19.15","3.85","2025-07-13 12:12:02","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"291","1","-7.41","-5.92","-1.87","-0.1","-0.01","-0.03","19.16","3.85","2025-07-13 12:11:57","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"290","1","-7.42","-5.93","-1.9","-0.09","-0.01","-0.02","19.15","3.85","2025-07-13 12:11:52","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"289","1","-7.44","-5.94","-1.87","-0.09","-0.01","-0.02","19.15","3.85","2025-07-13 12:11:46","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"288","1","-7.44","-5.9","-1.9","-0.09","-0.01","-0.02","19.17","3.85","2025-07-13 12:11:41","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"287","1","-7.42","-5.93","-1.91","-0.08","-0.01","-0.02","19.14","3.85","2025-07-13 12:11:34","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"286","1","-7.42","-5.93","-1.83","-0.1","-0.01","-0.02","19.14","3.85","2025-07-13 12:11:26","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"285","1","-7.44","-5.9","-1.84","-0.11","-0.02","-0.03","19.14","3.85","2025-07-13 12:11:20","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"284","1","-7.42","-5.94","-1.88","-0.09","-0.01","-0.02","19.14","3.85","2025-07-13 12:11:16","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"283","1","-7.42","-5.93","-1.88","-0.09","-0.01","-0.02","19.16","3.85","2025-07-13 12:11:11","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"282","1","-7.43","-5.92","-1.88","-0.09","-0.01","-0.02","19.14","3.85","2025-07-13 12:11:05","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"281","1","-7.42","-5.91","-1.89","-0.1","-0.02","-0.03","19.12","3.85","2025-07-13 12:10:59","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"280","1","-7.4","-5.93","-1.91","-0.09","-0.01","-0.02","19.14","3.85","2025-07-13 12:10:54","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"279","1","-7.42","-5.92","-1.87","-0.09","-0.01","-0.02","19.14","3.85","2025-07-13 12:10:49","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"278","1","-7.42","-5.93","-1.89","-0.09","-0.01","-0.02","19.13","3.85","2025-07-13 12:10:45","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"277","1","-7.41","-5.93","-1.87","-0.09","-0.01","-0.02","19.12","3.85","2025-07-13 12:10:44","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"276","1","-7.42","-5.94","-1.91","-0.09","-0.01","-0.02","19.13","3.85","2025-07-13 12:10:35","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"275","1","-7.44","-5.92","-1.85","-0.09","-0.01","-0.02","19.11","3.85","2025-07-13 12:10:25","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"274","1","-7.4","-5.94","-1.85","-0.09","-0.01","-0.02","19.1","3.85","2025-07-13 12:10:21","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"273","1","-7.4","-5.93","-1.9","-0.09","-0.01","-0.02","19.09","3.85","2025-07-13 12:10:16","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"272","1","-7.45","-5.93","-1.87","-0.09","-0.01","-0.02","19.1","3.85","2025-07-13 12:10:10","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"271","1","-7.43","-5.97","-1.88","-0.11","-0.02","-0.03","19.08","3.85","2025-07-13 12:09:56","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"270","1","-7.44","-5.93","-1.9","-0.09","-0.01","-0.02","19.1","3.85","2025-07-13 12:09:51","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"269","1","-7.42","-5.93","-1.9","-0.09","-0.01","-0.02","19.08","3.85","2025-07-13 12:09:46","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"268","1","-7.43","-5.94","-1.88","-0.09","-0.01","-0.02","19.09","3.85","2025-07-13 12:09:40","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"267","1","-7.43","-5.93","-1.86","-0.09","-0.01","-0.02","19.09","3.85","2025-07-13 12:09:35","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"266","1","-7.44","-5.93","-1.87","-0.09","-0.01","-0.02","19.08","3.85","2025-07-13 12:09:30","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"265","1","-7.43","-5.9","-1.84","-0.09","-0.01","-0.02","19.07","3.85","2025-07-13 12:09:26","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"264","1","-7.43","-5.91","-1.87","-0.09","-0.01","-0.02","19.08","3.85","2025-07-13 12:09:22","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"263","1","-7.41","-5.92","-1.9","-0.09","-0.01","-0.02","19.06","3.85","2025-07-13 12:09:14","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"262","1","-7.4","-5.95","-1.87","-0.09","-0.01","-0.02","19.05","3.85","2025-07-13 12:09:09","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"261","1","-7.43","-5.91","-1.88","-0.09","-0.01","-0.02","19.07","3.85","2025-07-13 12:09:04","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"260","1","-7.43","-5.93","-1.86","-0.09","-0.01","-0.02","19.07","3.85","2025-07-13 12:08:59","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"259","1","-7.42","-5.93","-1.88","-0.09","-0.01","-0.02","19.06","3.85","2025-07-13 12:08:56","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"258","1","-7.43","-5.94","-1.92","-0.08","-0.01","-0.02","19.06","3.85","2025-07-13 12:08:48","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"257","1","-7.42","-5.94","-1.87","-0.09","-0.01","-0.02","19.04","3.85","2025-07-13 12:08:43","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"256","1","-7.41","-5.94","-1.87","-0.09","-0.01","-0.02","19.05","3.85","2025-07-13 12:08:37","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"255","1","-7.42","-5.92","-1.87","-0.09","-0.01","-0.02","19.04","3.85","2025-07-13 12:08:32","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
